airbnb_listing_id,adr,price_median,price_std,n_dates,first_date,last_date,period_days,occupancy_proxy,est_annual_revenue,est_revenue_observed_period
52472131,701.1494252873563,600.0,174.8715494521776,87,2025-01-10,2025-04-06,87,1.0,255919.54022988505,61000.0
52474050,780.0,780.0,225.17717891642997,22,2025-01-29,2025-04-19,81,0.2716049382716049,77325.92592592593,17160.0
52530322,480.521582733813,450.0,39.46748090423403,139,2025-01-08,2025-04-20,103,1.0,175390.37769784173,66792.5
52536443,390.2631578947368,400.0,47.844728711048774,38,2025-03-03,2025-04-20,49,0.7755102040816326,110468.36734693876,14830.0
52596621,1074.6828287878786,1186.6666,225.40619356824575,264,2025-01-07,2025-04-20,104,1.0,392259.2325075757,283716.2668
52619006,507.4166677777778,480.0,97.79007707385455,144,2025-01-11,2025-04-19,99,1.0,185207.08373888888,73068.00016
52627650,356.9583333333333,350.0,10.566796911538379,12,2025-01-21,2025-02-01,12,1.0,130289.79166666666,4283.5
52646204,987.4198830409356,899.0,224.71478252374078,171,2025-02-01,2025-04-20,79,1.0,360408.2573099415,168848.8
52650644,680.8531746031746,600.0,90.30900436745644,126,2025-01-15,2025-04-20,96,1.0,248511.40873015873,85787.5
52652931,437.0652173913044,390.0,88.93553274989274,46,2025-01-15,2025-04-06,82,0.5609756097560976,89491.76829268294,20105.0
52670832,475.470833,470.0,19.74573902240527,20,2025-04-04,2025-04-16,13,1.0,173546.85404500001,9509.41666
52758042,3019.4007490636704,3000.0,242.3500608343319,267,2025-01-08,2025-04-20,103,1.0,1102081.2734082397,806180.0
52826190,321.6885963157895,300.0,38.36391599977358,38,2025-02-27,2025-04-20,53,0.7169811320754716,84185.29869622641,12224.16666
52884842,1900.0,1900.0,0.0,89,2025-01-09,2025-04-07,89,1.0,693500.0,169100.0
52969803,357.8333333333333,350.0,36.34136217878512,174,2025-01-22,2025-04-20,89,1.0,130609.16666666666,62263.0
53008127,329.79411764705884,300.0,104.83970958507255,136,2025-01-19,2025-04-20,92,1.0,120374.85294117648,44852.0
53077335,1000.0,1000.0,0.0,11,2025-04-09,2025-04-19,11,1.0,365000.0,11000.0
53113087,553.0013241269842,650.0,158.609946512518,126,2025-01-30,2025-04-20,81,1.0,201845.48330634923,69678.16684
53133732,793.5741626794259,673.0,157.63285644848318,209,2025-01-29,2025-04-20,82,1.0,289654.56937799044,165857.0
53143021,639.6530612244898,600.0,121.4155315127229,49,2025-01-30,2025-04-06,67,0.7313432835820896,170749.1791044776,31343.0
53154219,628.7448380530974,578.0,83.61125073182203,226,2025-01-24,2025-04-20,87,1.0,229491.86588938054,142096.3334
53175731,1083.1635218867925,1199.0,241.29033436218143,265,2025-01-10,2025-04-20,101,1.0,395354.6854886793,287038.3333
53190433,794.7368421052631,800.0,85.4708322054649,76,2025-01-31,2025-04-19,79,0.9620253164556962,279063.29113924055,60400.0
53195241,1851.8170368888889,1990.0,211.36430786099137,225,2025-01-10,2025-04-20,101,1.0,675913.2184644444,416658.8333
53240300,1003.719212315271,990.0,47.062740748499664,203,2025-01-07,2025-04-20,104,1.0,366357.5124950739,203755.0001
53280496,383.65846983606554,380.0,18.952094458366204,61,2025-03-09,2025-04-20,43,1.0,140035.34149016393,23403.16666
53314692,665.881851369863,520.0,173.6628334753445,146,2025-02-17,2025-04-20,63,1.0,243046.87575,97218.7503
53325047,478.9624060150376,450.0,105.83825968121856,133,2025-01-24,2025-04-20,87,1.0,174821.2781954887,63702.0
53337464,656.4424242424243,550.0,147.12220536397749,165,2025-01-22,2025-04-20,89,1.0,239601.48484848486,108313.00000000001
53340772,519.0382352941176,425.0,169.36828331572917,170,2025-02-11,2025-04-20,69,1.0,189448.95588235292,88236.5
53365226,347.8703703703704,405.0,76.88113744085648,54,2025-01-08,2025-04-06,89,0.6067415730337079,77039.60674157304,18785.0
53445765,391.4663120567376,375.0,68.2959780855872,141,2025-02-10,2025-04-20,70,1.0,142885.20390070922,55196.75
53448627,525.9509817647058,475.0,100.95258838968596,68,2025-01-22,2025-03-09,47,1.0,191972.10834411762,35764.66675999999
53458717,392.48177078125,380.0,14.62011260329698,128,2025-02-21,2025-04-15,54,1.0,143255.84633515627,50237.66666
53474066,883.370786516854,850.0,76.52571699515045,89,2025-01-21,2025-04-20,90,0.9888888888888889,318847.7777777778,78620.0
53492577,292.5,300.0,13.228756555322946,28,2025-03-04,2025-04-07,35,0.8,85410.0,8190.0
53581602,528.1256830601093,500.0,77.62192144236377,183,2025-02-09,2025-04-19,70,1.0,192765.87431693988,96647.0
53605382,712.8205128205128,700.0,167.299742315036,39,2025-01-21,2025-04-07,77,0.5064935064935064,131779.22077922078,27800.0
53643568,711.2868852459017,769.0,125.83330438243793,61,2025-01-15,2025-03-06,51,1.0,259619.7131147541,43388.5
53645678,734.4495412844037,770.0,116.43099102508717,109,2025-02-19,2025-04-20,61,1.0,268074.08256880735,80055.0
53656846,302.5581395348837,400.0,125.90799784074791,43,2025-01-07,2025-04-06,90,0.4777777777777778,52762.777777777774,13010.0
53669499,721.0,810.0,126.22207161838357,177,2025-01-20,2025-03-19,59,1.0,263165.0,127617.0
53671997,451.6521739130435,300.0,213.49698926888283,23,2025-03-01,2025-04-07,38,0.6052631578947368,99779.47368421052,10388.0
53717416,687.8403550561798,644.0,197.40641392207402,178,2025-01-21,2025-04-20,90,1.0,251061.7295955056,122435.5832
53733977,419.6224489795918,350.0,126.13241817046202,98,2025-01-16,2025-03-31,75,1.0,153162.193877551,41123.0
53738511,466.0,466.0,0.0,192,2025-01-27,2025-03-31,64,1.0,170090.0,89472.0
53794321,739.3047635838151,749.0,124.21238168454936,173,2025-01-11,2025-04-07,87,1.0,269846.2387080925,127899.7241
53796581,1116.551724137931,1000.0,151.8141953483135,58,2025-01-06,2025-04-06,91,0.6373626373626373,259751.64835164833,64759.99999999999
53803935,642.549644680851,604.3333,116.61937383871069,47,2025-01-22,2025-03-09,47,1.0,234530.6203085106,30199.833299999995
53815397,246.11111111111111,180.0,81.75548490116184,72,2025-01-22,2025-04-07,76,0.9473684210526315,85102.63157894737,17720.0
53825192,929.1208737864077,633.0,431.1644312677073,103,2025-01-18,2025-04-20,93,1.0,339129.11893203884,95699.45
53893648,632.4890510948906,550.0,179.80705004778616,137,2025-02-17,2025-04-20,63,1.0,230858.50364963507,86651.0
53899162,298.2083333333333,290.0,25.006302022591626,72,2025-01-11,2025-04-07,87,0.8275862068965517,90079.48275862068,21471.0
53903158,1167.8983050847457,1090.0,112.67920498364948,177,2025-01-16,2025-04-19,94,1.0,426282.8813559322,206718.0
53914255,574.5467833333333,390.0,241.23935209074466,114,2025-02-11,2025-04-20,69,1.0,209709.57591666665,65498.3333
53915734,503.88439306358384,450.0,115.35222066846794,173,2025-01-21,2025-03-31,70,1.0,183917.8034682081,87172.0
53918137,434.1505387096774,415.5,105.48406641699668,62,2025-01-19,2025-04-07,79,0.7848101265822784,124364.8948227848,26917.3334
53936201,772.4493460784314,725.5,116.80462284334887,102,2025-02-15,2025-04-20,65,1.0,281944.01131862745,78789.8333
53972959,931.029939520958,899.0,136.474437943081,167,2025-01-28,2025-04-20,83,1.0,339825.9279251497,155481.9999
53973724,596.0146748427672,589.0,79.14045377105892,159,2025-01-30,2025-04-20,81,1.0,217545.35631761004,94766.3333
53986731,318.87407288888886,300.5,27.391632946429976,45,2025-03-06,2025-03-30,25,1.0,116389.03660444444,14349.333279999999
54005716,800.0,800.0,0.0,43,2025-02-23,2025-04-06,43,1.0,292000.0,34400.0
54020562,365.51724137931035,350.0,23.54118077153792,29,2025-01-20,2025-03-05,45,0.6444444444444445,85977.7777777778,10600.0
54145466,2000.0,2000.0,0.0,90,2025-01-06,2025-04-05,90,1.0,730000.0,180000.0
54167570,1402.4365482233502,1400.0,11.873151167095154,197,2025-01-26,2025-04-20,85,1.0,511889.3401015228,276280.0
54237040,696.0707075757576,700.0,20.419765121690784,66,2025-01-29,2025-04-17,79,0.8354430379746836,212257.51070253167,45940.6667
54245203,591.5869565217391,578.0,66.79830244638458,69,2025-02-02,2025-03-09,36,1.0,215929.23913043478,40819.5
54246694,752.5641025641025,800.0,127.84885017571034,234,2025-01-22,2025-04-20,89,1.0,274685.89743589744,176100.0
54287612,426.37500044117644,399.0,147.59513579881,136,2025-01-28,2025-04-20,83,1.0,155626.8751610294,57987.00006
54365625,670.8024691358024,700.0,100.35392615053563,81,2025-01-26,2025-04-20,85,0.9529411764705882,233320.88235294115,54335.0
525472560929976068,1055.7986115740741,1090.0,60.25727887087992,216,2025-01-09,2025-04-20,102,1.0,385366.49322453706,228052.5001
543584528464360785,375.4916666666667,350.0,60.20174357423988,60,2025-02-20,2025-04-20,60,1.0,137054.45833333334,22529.5
549056203343531816,554.4622093023256,650.0,223.42410054002775,86,2025-02-01,2025-04-20,79,1.0,202378.70639534885,47683.75
552912581186899747,1260.0,1300.0,108.16653826391968,49,2025-02-12,2025-04-07,55,0.8909090909090909,409729.0909090909,61740.0
553578003486746447,750.0,650.0,126.77313820927748,15,2025-02-18,2025-03-04,15,1.0,273750.0,11250.0
557386903732882183,1129.4528301886792,1000.0,236.628771743497,53,2025-02-04,2025-04-06,62,0.8548387096774194,352407.5,59860.99999999999
572368704250611987,506.6388888888889,550.0,60.26520094087835,36,2025-02-23,2025-04-07,44,0.8181818181818182,151300.79545454547,18239.0
573122310094338767,601.2988,550.0,64.82863177033461,111,2025-03-05,2025-04-17,44,1.0,219474.062,66744.1668
577333685681759877,546.1010638297872,498.0,97.31758728284946,94,2025-01-16,2025-04-20,95,0.9894736842105263,197228.71052631576,51333.5
577547502503396579,668.6699346405229,650.0,140.58768994407546,153,2025-01-26,2025-04-17,82,1.0,244064.52614379086,102306.5
580407424598756855,471.82768305084744,365.0,178.29810791403023,59,2025-02-28,2025-04-07,39,1.0,172217.1043135593,27837.8333
580589381711973141,404.8076923076923,350.0,80.59801935520437,52,2025-02-05,2025-04-06,61,0.8524590163934426,125954.91803278687,21050.0
599368528094352718,416.6938775510204,305.0,142.04873050025722,49,2025-02-06,2025-04-16,70,0.7,106465.28571428571,20418.0
604521043281534642,927.4074074074074,1080.0,206.33416870162142,27,2025-01-13,2025-03-14,61,0.4426229508196721,149829.50819672132,25040.0
605748852048435444,443.6163432467532,450.0,84.70757981159343,154,2025-01-26,2025-04-20,85,1.0,161919.9652850649,68316.91686
610155932497817911,518.0,518.0,0.0,195,2025-01-26,2025-03-31,65,1.0,189070.0,101010.0
612245203931813020,824.3197674418604,900.0,361.84557312236086,172,2025-01-10,2025-04-17,98,1.0,300876.7151162791,141783.0
613221032690703355,737.7751566037736,801.0,195.98420735629645,106,2025-01-23,2025-04-17,85,1.0,269287.9321603773,78204.1666
618150693526656201,300.1666666666667,249.0,106.26749334506752,48,2025-02-07,2025-04-06,59,0.8135593220338984,89134.23728813561,14408.0
618943952389206201,525.4240196078431,400.0,157.6882184812885,204,2025-01-12,2025-04-20,99,1.0,191779.76715686274,107186.49999999999
621626596784793972,524.4186046511628,500.0,72.68006622574082,43,2025-02-06,2025-03-31,54,0.7962962962962963,152421.2962962963,22550.0
622878708674009200,666.7567567567568,650.0,44.448156906119074,74,2025-01-25,2025-04-20,86,0.8604651162790697,209408.13953488372,49340.0
627388721154300829,446.556338028169,550.0,119.72219478250992,71,2025-02-01,2025-04-10,69,1.0,162993.0633802817,31705.5
628340205412932131,512.5,400.0,130.13640486415684,32,2025-01-10,2025-03-03,53,0.6037735849056604,112943.39622641509,16400.0
628897724940732017,969.0,975.0,10.897247358851684,25,2025-02-02,2025-03-09,36,0.6944444444444444,245614.5833333333,24225.0
629724091250673746,640.2770110344827,588.0,173.95049918105298,145,2025-01-13,2025-04-20,98,1.0,233701.10902758618,92840.1666
630326155301078742,366.2162162162162,350.0,104.78420553561367,37,2025-02-11,2025-04-07,56,0.6607142857142857,88316.96428571428,13550.0
633809099013662442,466.16190476190474,450.0,70.7270109170469,105,2025-02-05,2025-04-17,72,1.0,170149.09523809524,48947.0
639163267116212627,100.0,100.0,0.0,8,2025-01-20,2025-01-30,11,0.7272727272727273,26545.454545454548,800.0
639216644351145145,962.5,900.0,111.8033988749895,16,2025-03-16,2025-04-15,31,0.5161290322580645,181322.58064516127,15400.0
645092818132652927,359.13793103448273,320.0,90.37687920904605,29,2025-02-21,2025-04-07,46,0.6304347826086957,82640.76086956522,10415.0
667324814851452653,884.7117647058824,875.0,96.81107314993132,170,2025-01-31,2025-04-20,80,1.0,322919.79411764705,150401.0
668715506986619718,641.1356920353982,565.0,180.09769927621315,113,2025-01-13,2025-03-31,78,1.0,234014.52759292032,72448.3332
670778657683556451,905.8444128712871,744.0,190.2139227680685,101,2025-01-22,2025-03-31,69,1.0,330633.2106980198,91490.2857
673825002694927178,796.0,784.0,186.82867587295146,110,2025-01-27,2025-03-31,64,1.0,290540.0,87560.0
673826204715344716,947.6054717557251,1058.0,189.94169548997777,131,2025-01-21,2025-03-31,70,1.0,345875.99719083967,124136.3168
673826267743797671,732.5972222222222,704.0,37.56083523765145,81,2025-03-05,2025-03-31,27,1.0,267397.98611111107,59340.37499999999
674566887638611404,533.495145631068,600.0,151.8494399962821,103,2025-01-20,2025-04-17,88,1.0,194725.7281553398,54950.00000000001
675242237586865339,482.55752964467,465.0,104.33465400424917,197,2025-01-06,2025-04-20,105,1.0,176133.49832030456,95063.83334
676838365540390245,250.0,250.0,0.0,20,2025-04-01,2025-04-20,20,1.0,91250.0,5000.0
678242953903453952,358.2261904761905,350.0,54.125940440526584,126,2025-01-24,2025-04-16,83,1.0,130752.55952380953,45136.5
679166677359467385,1144.2380947619047,937.0,224.96249108577913,210,2025-01-20,2025-04-20,91,1.0,417646.9045880952,240289.9999
681139047695558927,229.46808510638297,219.0,56.201443221384544,47,2025-01-17,2025-03-17,60,0.7833333333333333,65608.75,10785.0
681894806923375678,770.667446728972,648.0,237.90004237619098,107,2025-01-29,2025-03-31,62,1.0,281293.6180560748,82461.4168
684782448665574114,615.1027397260274,650.0,60.74954002403473,146,2025-02-12,2025-04-20,68,1.0,224512.5,89805.0
686743101124580615,818.2037037037037,648.0,204.14640576251884,27,2025-02-14,2025-03-31,46,0.5869565217391305,175291.25000000003,22091.5
687757820659405525,574.4518828451883,557.5,41.89917352691239,239,2025-01-11,2025-04-20,100,1.0,209674.93723849373,137294.0
693024169316156606,602.55468703125,562.0,120.53153938702111,128,2025-01-23,2025-03-31,68,1.0,219932.46076640624,77126.99994
694313018923554703,1258.732803174603,1040.0,736.4225401848662,63,2025-01-31,2025-03-31,60,1.0,459437.47315873014,79300.1666
694947516825280143,330.9791666666667,330.0,6.783865662978103,48,2025-02-07,2025-04-16,69,0.6956521739130435,84039.92753623189,15887.0
703527486074504582,344.85115606936415,300.0,63.356875178441854,173,2025-01-27,2025-04-20,84,1.0,125870.67196531792,59659.25
703538637731385185,407.10558471204183,404.5,11.657692950875754,191,2025-01-28,2025-04-20,83,1.0,148593.53841989528,77757.16668
703678241822238330,321.23333333333335,300.0,40.71411976234533,60,2025-02-15,2025-04-20,65,0.9230769230769231,108230.92307692309,19274.0
705946468067026302,486.41509433962267,430.0,160.84466725977828,159,2025-01-28,2025-04-17,80,1.0,177541.5094339623,77340.0
708045427082372124,1252.904761904762,1250.0,26.51630440963971,252,2025-01-13,2025-04-20,98,1.0,457310.2380952381,315732.0
711032530664362412,171.9857142857143,149.0,27.63801881527715,35,2025-01-27,2025-04-06,70,0.5,31387.39285714286,6019.5
716703779507124462,766.8055555555555,790.0,216.71573117269352,72,2025-01-13,2025-03-31,78,0.9230769230769231,258354.48717948716,55210.0
718922870189236806,2182.7586206896553,2100.0,497.18418943747696,29,2025-01-29,2025-03-31,62,0.46774193548387094,372653.22580645164,63300.00000000001
719355891470345652,555.7077304347825,500.0,102.47967805056959,207,2025-01-28,2025-04-20,83,1.0,202833.32160869564,115031.50019999998
721143022842232721,501.94350338983054,500.0,10.46526254571178,59,2025-02-02,2025-04-06,64,0.921875,168896.14602343753,29614.6667
721635424816164605,751.664334965035,740.0,18.20287123883983,143,2025-01-29,2025-04-20,82,1.0,274357.48226223775,107487.9999
725205326528652381,600.0,600.0,0.0,5,2025-01-27,2025-01-31,5,1.0,219000.0,3000.0
725867973010290782,499.6360946745562,490.0,71.21448027841191,169,2025-01-09,2025-04-20,102,1.0,182367.17455621302,84438.5
728531681504670920,151.86936918918917,133.5,43.71509418783767,37,2025-01-26,2025-04-20,85,0.43529411764705883,24129.362716470587,5619.166659999999
730437501239201082,686.4514432,774.0,178.93289545911782,225,2025-01-27,2025-04-20,84,1.0,250554.77676799998,154451.57472
730503580289648392,787.5,775.0,41.24789556921526,10,2025-01-28,2025-03-04,36,0.2777777777777778,79843.75,7875.0
730553947980169722,850.2008620903955,900.0,88.88465618076418,177,2025-02-01,2025-04-20,79,1.0,310323.31466299435,150485.55259
731853350375474350,705.5147058823529,700.0,101.09210361619364,34,2025-01-25,2025-04-20,86,0.3953488372093023,101807.41279069766,23987.5
732572931172602640,291.42857142857144,280.0,19.744917096611818,63,2025-02-07,2025-04-20,73,0.863013698630137,91800.00000000001,18360.0
734707774394612996,1417.877358490566,1400.0,193.70588593724867,53,2025-01-29,2025-04-06,68,0.7794117647058824,403365.25735294115,75147.5
734774611454860165,615.9035947712418,625.0,135.17522216878982,153,2025-02-10,2025-04-20,70,1.0,224804.81209150326,94233.25
734843676958831992,453.125,350.0,195.0754609987401,32,2025-01-24,2025-04-07,74,0.43243243243243246,71520.27027027028,14500.0
734991572208138176,277.9759036144578,280.0,104.61613641140231,83,2025-01-11,2025-04-05,85,0.9764705882352941,99073.88235294117,23072.0
735732850757918650,1422.0852709302326,950.0,749.9416830812061,86,2025-02-26,2025-04-16,50,1.0,519061.1238895349,122299.3333
739015384619300207,1605.9092505747126,1604.0,4.8577435674535465,174,2025-02-02,2025-03-31,58,1.0,586156.8764597701,279428.2096
739663897909156017,720.8333333333334,800.0,90.28515077632765,72,2025-01-12,2025-04-07,86,0.8372093023255814,220273.25581395352,51900.0
742262889162653132,177.01785714285714,180.0,6.425775005054597,56,2025-01-12,2025-03-31,79,0.7088607594936709,45800.56962025316,9913.0
744210382596366805,508.37008031496066,500.0,61.63547729180214,127,2025-01-31,2025-04-20,80,1.0,185555.07931496063,64563.0002
745632820094188215,726.7142857142857,800.0,86.1758998461038,28,2025-02-01,2025-03-09,37,0.7567567567567568,200730.27027027027,20348.0
746451645715267085,991.4077868852459,900.0,184.94412236106618,244,2025-01-20,2025-04-20,91,1.0,361863.8422131147,241903.5
748336742434217963,457.8095238095238,450.0,31.657449979335652,105,2025-01-21,2025-04-20,90,1.0,167100.47619047618,48070.0
753461577197808016,875.6317073170732,980.0,191.65024367707582,205,2025-01-11,2025-03-31,80,1.0,319605.5731707317,179504.5
753566944813003124,571.0572864321608,550.0,36.57231020057995,199,2025-01-15,2025-04-20,96,1.0,208435.9095477387,113640.40000000001
754141022905987471,749.0305169014084,800.0,143.75671877404648,213,2025-01-31,2025-04-20,80,1.0,273396.1386690141,159543.5001
754375397775403281,838.5926076612902,890.0,53.372965100597725,248,2025-01-07,2025-04-20,104,1.0,306086.30179637094,207970.9667
754796838418506202,604.6638418079096,675.0,201.7592758455039,177,2025-01-24,2025-04-20,87,1.0,220702.30225988702,107025.50000000001
756997201912524343,947.4778225806451,850.0,240.68141817084583,248,2025-01-14,2025-04-20,97,1.0,345829.40524193546,234974.5
758758164947604865,153.90243902439025,170.0,35.82660910417903,82,2025-01-20,2025-04-20,91,0.9010989010989011,50618.681318681316,12620.0
760805979001764233,650.0,650.0,0.0,3,2025-01-24,2025-01-26,3,1.0,237250.0,1950.0
762112217871324562,567.9632360294117,600.0,101.39713561044836,136,2025-01-13,2025-04-17,95,1.0,207306.5811507353,77243.0001
762192750283483456,395.56965164179104,440.0,115.01132696358485,67,2025-01-20,2025-03-31,71,0.9436619718309859,136248.67367464787,26503.16666
762916089194134311,1008.1481481481482,1000.0,39.6112181396363,270,2025-01-07,2025-04-20,104,1.0,367974.0740740741,272200.0
766052072199682693,626.6770840277778,550.0,107.03874569590461,144,2025-02-12,2025-04-20,68,1.0,228737.1356701389,90241.5001
766156195693050227,1837.1415094339623,1897.0,173.57021349604432,53,2025-02-10,2025-04-07,57,0.9298245614035088,623500.0438596492,97368.5
766788707373767791,490.71079545454546,520.0,119.61507815634484,88,2025-02-09,2025-04-19,70,1.0,179109.4403409091,43182.55
767407262472265686,788.1208984455959,800.0,150.20266468509635,193,2025-01-12,2025-04-17,96,1.0,287664.1279326425,152107.3334
768032727158094436,1200.0,1200.0,0.0,18,2025-03-19,2025-04-05,18,1.0,438000.0,21600.0
769009482417170004,590.4110429447853,480.0,182.50772789528162,163,2025-01-23,2025-04-20,88,1.0,215500.03067484664,96237.00000000001
769461318721075633,569.4444444444445,500.0,167.02342768852935,36,2025-02-12,2025-03-31,48,0.75,155885.41666666666,20500.0
769616108652112172,363.3333333333333,350.0,21.16404183200049,33,2025-02-25,2025-04-07,42,0.7857142857142857,104198.80952380951,11990.0
770131545986036241,971.5269487562189,900.0,145.30440439497286,201,2025-01-13,2025-04-20,98,1.0,354607.3362960199,195276.9167
771111761043546355,598.4191919191919,557.0,132.9795761592201,198,2025-02-04,2025-04-19,75,1.0,218423.00505050505,118487.0
771134836709283777,357.8,300.0,121.79502687478076,15,2025-02-23,2025-04-07,44,0.3409090909090909,44521.704545454544,5367.0
772261416620745030,835.3601895734597,825.0,21.735517958315832,211,2025-01-18,2025-04-20,93,1.0,304906.4691943128,176261.0
772706520794806760,450.0,450.0,0.0,9,2025-01-23,2025-01-31,9,1.0,164250.0,4050.0
778933432062496662,1027.6368603174603,990.0,159.56239966693457,189,2025-01-18,2025-04-20,93,1.0,375087.454015873,194223.3666
779104726998664227,412.0,400.0,24.419752749041592,38,2025-01-31,2025-04-06,66,0.5757575757575758,86582.42424242425,15656.0
780376166619260652,529.4545454545455,429.0,147.68058784203825,44,2025-02-23,2025-04-07,44,1.0,193250.90909090912,23296.0
780872235421635957,515.2386363636364,499.0,38.499092202581004,44,2025-01-15,2025-03-31,76,0.5789473684210527,108878.05921052632,22670.5
781223884036842600,364.758064516129,337.5,95.77307289251222,62,2025-02-11,2025-04-17,66,0.9393939393939394,125067.80303030304,22615.0
782548209247570691,699.9406568181819,700.0,140.35362261784962,132,2025-02-11,2025-04-20,69,1.0,255478.3397386364,92392.1667
782734966853311782,770.5404761904762,580.0,206.89944979417174,210,2025-01-21,2025-04-20,90,1.0,281247.2738095238,161813.5
783879004243392314,710.9958696601942,650.0,234.60372962982416,206,2025-01-23,2025-04-20,88,1.0,259513.49242597088,146465.14915
784598714032826222,1188.4113489361703,1200.0,68.08091358009818,141,2025-01-14,2025-04-07,84,1.0,433770.14236170216,167566.0002
784836681288428817,377.38461538461536,370.0,65.96108992895269,65,2025-01-23,2025-04-07,75,0.8666666666666667,119379.33333333331,24530.0
785658004981722606,693.0944976076555,690.75,128.73451075932786,209,2025-01-17,2025-04-20,94,1.0,252979.49162679428,144856.75
786307999394390316,591.4113924050633,550.0,79.80029849622791,158,2025-01-16,2025-04-20,95,1.0,215865.15822784812,93443.00000000001
786807324710664147,1249.6769230769232,850.0,613.7740718535796,117,2025-02-12,2025-04-17,65,1.0,456132.076923077,146212.2
787195284335262595,576.7590233121019,550.0,80.52431654618576,157,2025-02-02,2025-04-16,74,1.0,210517.0435089172,90551.16666
787606557854537606,626.1051307692308,584.6667,113.8120982946424,65,2025-01-16,2025-03-31,75,0.8666666666666667,198057.92303333333,40696.8335
787847078680683474,389.13907284768214,330.0,158.75427720159647,151,2025-01-11,2025-04-20,100,1.0,142035.761589404,58760.00000000001
790006111813482352,427.0147058823529,405.0,27.15433647623234,68,2025-01-18,2025-04-07,80,0.85,132481.3125,29037.0
790431243381422888,956.2010175572519,1000.0,188.43468097470642,262,2025-01-07,2025-04-20,104,1.0,349013.371408397,250524.6666
790518755885066166,794.5448176470588,750.0,61.44578982990993,119,2025-01-09,2025-04-20,102,1.0,290008.8584411765,94550.8333
790752171303746450,665.3333333333334,750.0,117.7044256816102,222,2025-01-07,2025-04-20,104,1.0,242846.6666666667,147704.0
791313913845076166,850.0,850.0,0.0,50,2025-02-09,2025-04-06,57,0.8771929824561403,272149.1228070175,42500.0
792096103347120988,470.65,481.75,50.29842394760402,125,2025-01-23,2025-04-06,74,1.0,171787.25,58831.25
792184367926408145,385.1383649056604,396.0,64.14289788871218,106,2025-02-17,2025-04-19,62,1.0,140575.50319056606,40824.66668
794707921952592251,152.96875,150.0,5.424928914133732,48,2025-01-28,2025-04-06,69,0.6956521739130435,38840.760869565216,7342.5
794710559970994170,506.9054375886525,500.0,46.416824371272014,141,2025-01-27,2025-04-20,84,1.0,185020.48471985816,71473.6667
794996321339600522,427.3085106382979,483.5,104.43849109123444,94,2025-01-26,2025-04-20,85,1.0,155967.60638297873,40167.0
795495744056169046,914.1633333333333,812.5,153.32468177858905,150,2025-01-20,2025-04-20,91,1.0,333669.61666666664,137124.5
795757968903961791,356.7328767123288,350.0,14.509661695044993,73,2025-01-24,2025-04-06,73,1.0,130207.50000000001,26041.5
796481545034280714,667.9336734693877,580.0,225.944446743284,196,2025-01-17,2025-04-20,94,1.0,243795.7908163265,130914.99999999999
797261187302809924,551.2338570680629,500.0,75.99890372704438,191,2025-01-11,2025-04-20,100,1.0,201200.35782984295,105285.66670000002
798475021925579344,330.8125,300.0,48.79996093210311,120,2025-02-04,2025-04-06,62,1.0,120746.5625,39697.5
798609957167332367,676.3888888888889,700.0,25.136559736124603,72,2025-01-20,2025-04-07,78,0.9230769230769231,227891.02564102568,48700.0
798631136594423222,1100.0,1100.0,0.0,56,2025-01-21,2025-04-07,77,0.7272727272727273,292000.0,61600.0
799251513158018593,550.7248347222222,500.0,110.37090586154335,144,2025-02-20,2025-04-20,60,1.0,201014.5646736111,79304.3762
800942299109284552,323.2425373134328,300.0,49.28323599262342,134,2025-02-04,2025-04-19,75,1.0,117983.52611940297,43314.5
801271167231006592,251.94650197530862,250.0,4.771575423191593,81,2025-03-12,2025-04-20,40,1.0,91960.47322098765,20407.66666
801611117719633492,478.2682926829268,400.0,115.46359464292082,164,2025-01-21,2025-04-20,90,1.0,174567.92682926828,78436.0
802047490248101970,251.5529411764706,250.0,3.5831222090542334,85,2025-03-10,2025-04-20,42,1.0,91816.82352941176,21382.0
802357806571870530,667.9078947368421,680.0,25.78367424312422,114,2025-02-09,2025-04-20,71,1.0,243786.38157894736,76141.5
802922826036667371,1210.9375,1200.0,31.45764348029479,64,2025-02-02,2025-04-06,64,1.0,441992.1875,77500.0
803403468437987911,377.24657534246575,371.0,20.29284275983764,73,2025-01-08,2025-04-05,88,0.8295454545454546,114224.26136363637,27539.0
805381324514930766,783.30729125,750.0,270.34218426676654,32,2025-02-21,2025-04-05,44,0.7272727272727273,207932.48095000003,25065.83332
805726391815686158,389.6,399.0,63.9415778123619,135,2025-01-12,2025-04-17,96,1.0,142204.0,52596.0
806702099486447309,603.508875739645,500.0,137.46812913506602,169,2025-01-31,2025-04-20,80,1.0,220280.73964497042,101993.0
807400945391416643,711.7692307692307,850.0,261.60521823883823,78,2025-01-12,2025-04-19,98,0.7959183673469388,206776.22448979592,55517.99999999999
807898347637042057,395.0,430.0,40.9878030638384,16,2025-03-23,2025-04-07,16,1.0,144175.0,6320.0
809946874989632205,380.00666666666666,370.0,19.61202977031474,75,2025-01-20,2025-04-20,91,0.8241758241758241,114315.1923076923,28500.5
811053746893495263,435.5609756097561,400.0,155.70572350682767,164,2025-01-21,2025-04-20,90,1.0,158979.75609756098,71432.0
812231708820863156,677.4065674242424,500.0,239.8099728103584,132,2025-01-31,2025-04-16,76,1.0,247253.39710984848,89417.6669
